1995,Delaware,Female,1
1995,District of Columbia,Female,7
1995,Florida,Female,65
1995,Georgia,Female,49
1995,Hawaii,Female,7
1995,Idaho,Female,3
1995,Illinois,Female,36
1995,Indiana,Female,22
1995,Iowa,Female,3
1995,Kentucky,Female,15
1995,Louisiana,Female,49
1995,Maine,Female,1
1995,Maryland,Female,20
1995,Massachusetts,Female,9
1995,Michigan,Female,61
1995,Minnesota,Female,10
1995,Mississippi,Female,15
1995,Missouri,Female,32
1995,Montana,Female,2
1995,Nebraska,Female,1
1995,Nevada,Female,11
1995,New Hampshire,Female,1
1995,New Jersey,Female,30
1995,New Mexico,Female,13
1995,New York,Female,72
1995,North Carolina,Female,49
1995,Ohio,Female,38
1995,Oklahoma,Female,28
1995,Oregon,Female,14
1995,Pennsylvania,Female,42
1995,Rhodes Island,Female,1
1995,South Carolina,Female,37
1995,Tennessee,Female,42
1995,Texas,Female,134
1995,Utah,Female,8
1995,Vermont,Female,1
1995,Virginia,Female,31
1995,Washington,Female,24
1995,West Virginia,Female,6
1995,Wisconsin,Female,19
1995,Wyoming,Female,3
1996,Alabama,Female,39
1996,Alaska,Female,4
1996,Arizona,Female,19
1996,Arkansas,Female,22
1996,California,Female,133
1996,Colorado,Female,27
1996,Connecticut,Female,10
1996,Delaware,Female,6
1996,Florida,Female,107
1996,Georgia,Female,42
1996,Hawaii,Female,1
1996,Idaho,Female,1
1996,Illinois,Female,41
1996,Indiana,Female,13
1996,Iowa,Female,8
1996,Kentucky,Female,14
1996,Louisiana,Female,44
1996,Maine,Female,3
1996,Maryland,Female,31
1996,Massachusetts,Female,4
1996,Michigan,Female,55
1996,Minnesota,Female,11
1996,Mississippi,Female,24
1996,Missouri,Female,37
1996,Nebraska,Female,5
1996,Nevada,Female,15
1996,New Hampshire,Female,1
1996,New Jersey,Female,18
1996,New Mexico,Female,13
1996,New York,Female,57
1996,North Carolina,Female,61
1996,North Dakota,Female,2
1996,Ohio,Female,46
1996,Oklahoma,Female,25
1996,Oregon,Female,9
1996,Pennsylvania,Female,43
1996,Rhodes Island,Female,1
1996,South Carolina,Female,43
1996,South Dakota,Female,1
1996,Tennessee,Female,38
1996,Texas,Female,119
1996,Utah,Female,7
1996,Virginia,Female,41
1996,Washington,Female,30
1996,West Virginia,Female,9
1996,Wisconsin,Female,21
1996,Wyoming,Female,1
1997,Alabama,Female,39
1997,Alaska,Female,3
1997,Arizona,Female,24
1997,Arkansas,Female,32
1997,California,Female,121
1997,Colorado,Female,18
1997,Connecticut,Female,11
1997,Delaware,Female,3
1997,District of Columbia,Female,11
1997,Florida,Female,77
1997,Georgia,Female,48
1997,Hawaii,Female,4
1997,Idaho,Female,5
1997,Illinois,Female,39
1997,Indiana,Female,18
1997,Iowa,Female,4
1997,Kentucky,Female,25
1997,Louisiana,Female,47
1997,Maine,Female,2
1997,Maryland,Female,22
1997,Massachusetts,Female,9
1997,Michigan,Female,47
1997,Minnesota,Female,8
1997,Mississippi,Female,22
1997,Missouri,Female,23
1997,Montana,Female,1
1997,Nebraska,Female,4
1997,Nevada,Female,17
1997,New Jersey,Female,29
1997,New Mexico,Female,4
1997,New York,Female,63
1997,North Carolina,Female,63
1997,North Dakota,Female,1
1997,Ohio,Female,17
1997,Oklahoma,Female,18
1997,Oregon,Female,8
1997,Pennsylvania,Female,52
1997,South Carolina,Female,35
1997,South Dakota,Female,2
1997,Tennessee,Female,27
1997,Texas,Female,117
1997,Utah,Female,6
1997,Vermont,Female,2
1997,Virginia,Female,43
1997,Washington,Female,14
1997,West Virginia,Female,9
1997,Wisconsin,Female,18
1997,Wyoming,Female,4
1998,Alabama,Female,31
1998,Alaska,Female,6
1998,Arizona,Female,20
1998,Arkansas,Female,25
1998,California,Female,129
1998,Colorado,Female,23
1998,Connecticut,Female,10
1998,Delaware,Female,4
1998,Florida,Female,86
1998,Georgia,Female,69
1998,Hawaii,Female,3
1998,Idaho,Female,4
1998,Illinois,Female,41
1998,Indiana,Female,24
1998,Iowa,Female,4
1998,Kentucky,Female,11
1998,Louisiana,Female,36
1998,Maine,Female,2
1998,Maryland,Female,27
1998,Massachusetts,Female,7
1998,Michigan,Female,52
1998,Minnesota,Female,15
1998,Mississippi,Female,24
1998,Missouri,Female,26
1998,Montana,Female,3
1998,Nebraska,Female,1
1998,Nevada,Female,14
1998,New Hampshire,Female,1
1998,New Jersey,Female,25
1998,New Mexico,Female,17
1998,New York,Female,44
1998,North Carolina,Female,62
1998,North Dakota,Female,2
1998,Ohio,Female,18
1998,Oklahoma,Female,13
1998,Oregon,Female,9
1998,Pennsylvania,Female,34
1998,South Carolina,Female,34
1998,Tennessee,Female,30
1998,Texas,Female,118
1998,Utah,Female,11
1998,Vermont,Female,1
1998,Virginia,Female,31
1998,Washington,Female,15
1998,West Virginia,Female,2
1998,Wyoming,Female,1
1999,Alabama,Female,3
1999,Alaska,Female,3
1999,Arizona,Female,22
1999,Arkansas,Female,19
1999,California,Female,106
1999,Colorado,Female,22
1999,Connecticut,Female,10
1999,Delaware,Female,4
1999,Florida,Female,72
